employee_id,amount,from_date,to_date
57866,45978,2002-02-15,9999-01-01
436275,63147,1993-04-25,1994-04-25
271355,40000,1996-11-19,1997-11-19
84633,50617,1997-11-21,1998-11-21
232955,67264,1997-12-01,1998-12-01
211291,58150,1994-11-02,1995-11-02
18151,91671,2002-04-15,9999-01-01
220544,70759,1993-09-14,1994-09-14
219517,55121,2001-04-01,2002-04-01
265117,45878,1997-10-19,1998-10-19
218106,47554,1997-01-04,1998-01-04
53691,79052,1997-12-11,1998-12-11
15987,101673,1998-11-13,1999-11-13
50173,54785,2001-01-22,2002-01-22
28353,82089,2001-10-21,9999-01-01
450030,63447,1994-11-23,1995-11-23
72583,50623,1992-03-10,1993-03-10
430716,73011,1997-06-24,1998-06-24
277300,64228,2001-09-17,9999-01-01
79329,83336,2001-04-10,2002-04-10
79613,77144,2000-08-31,2001-08-31
462521,74695,1997-03-06,1998-03-06
433353,80646,1997-07-17,1998-07-17
474555,61417,1999-04-29,2000-04-28
291762,69225,1999-11-27,2000-11-26
202941,75207,1996-08-20,1997-08-20
253762,46658,1991-06-13,1992-06-12
31684,42190,1997-12-09,1998-12-09
228088,57099,1992-08-23,1993-08-23
89816,55127,1997-09-29,1998-09-29
55790,50351,1990-12-29,1991-12-29
21524,79242,2000-07-27,2001-07-27
58189,64222,2002-06-11,9999-01-01
457089,40715,1995-01-06,1996-01-06
281665,51674,1990-10-29,1991-10-29
18296,42072,1999-06-16,2000-06-15
488139,72590,2000-11-25,2001-11-25
39728,59022,1997-09-05,1998-09-05
488642,56418,1994-06-07,1995-06-07
423352,76831,1990-07-17,1991-07-17
57054,42773,1998-04-13,1999-04-13
95844,40000,1998-07-28,1999-07-28
409564,73446,1997-08-13,1998-08-13
430736,52492,1992-09-04,1993-09-04
491051,66913,2001-10-27,9999-01-01
421962,47070,1995-08-19,1996-08-18
98568,58750,2000-10-13,2001-10-13
262055,51031,1990-03-24,1991-03-24
32580,63368,1996-05-29,1997-05-29
11318,69853,1986-01-25,1987-01-25
92152,51789,1993-01-31,1994-01-31
465832,58230,1989-07-16,1990-07-16
85578,55338,1993-01-13,1994-01-13
419752,48711,1992-08-18,1993-08-18
477923,81301,1986-11-06,1987-11-06
65513,46631,1998-08-09,1999-08-09
282420,61891,1994-07-15,1995-07-15
43085,46731,1995-10-22,1996-10-21
411869,110657,2002-05-28,9999-01-01
424378,62297,1989-07-12,1990-07-12
11111,52908,1996-12-24,1997-12-24
225304,78128,1994-11-09,1995-11-09
459469,74138,2001-05-13,2002-05-13
220828,69599,2002-07-09,9999-01-01
439773,63933,1993-05-26,1994-05-26
225245,58821,1996-11-07,1997-11-07
61863,53877,2000-04-03,2001-04-03
275700,49761,1998-05-01,1999-05-01
439197,64540,1998-09-26,1999-09-26
416262,86895,1993-06-02,1994-06-02
92359,87017,1994-05-09,1995-05-09
47837,40266,1990-12-29,1991-12-29
215966,40740,1988-09-25,1989-09-25
461103,40000,1987-01-05,1988-01-05
450454,59486,2000-01-17,2001-01-16
31469,69329,1998-10-20,1999-10-20
28389,46460,1999-05-06,2000-05-05
478457,81337,1994-09-06,1995-09-06
278205,55967,1997-03-29,1998-03-29
205590,41341,1999-05-15,2000-05-14
475654,67616,1998-10-29,1999-10-29
243017,90497,2000-06-30,2001-06-30
39606,49274,2000-03-17,2001-03-17
477455,59646,1997-02-05,1998-02-05
476760,106707,1998-03-18,1998-07-04
100219,52734,1992-03-09,1993-03-09
83868,77376,2000-12-05,2001-04-07
247753,98211,1993-03-26,1994-03-26
480697,67226,1997-06-15,1998-06-15
92428,44689,1999-01-02,2000-01-02
493185,48270,1996-12-02,1997-12-02
257252,62965,1989-09-07,1990-09-07
298622,55260,1997-02-27,1998-02-27
462194,64919,1998-04-16,1999-04-16
444219,67768,1991-02-09,1992-02-09
480827,46844,1999-01-01,2000-01-01
480304,61871,1998-02-06,1999-02-06
52094,63144,1988-05-24,1989-05-24
75519,64210,2000-05-22,2001-05-22
296537,74529,1994-01-01,1995-01-01
48761,69989,2001-03-30,2002-03-30
225358,74776,1999-09-24,2000-09-23
38880,55353,1993-06-14,1994-06-14
446201,91449,2000-05-01,2001-05-01
93759,83074,2001-12-11,2002-03-19
443566,66933,1995-03-23,1996-03-22
82220,41939,1993-01-11,1994-01-11
290748,52316,1996-09-02,1997-09-02
276900,49118,1997-12-20,1998-12-20
285676,65472,2001-02-02,2002-02-02
246874,80178,1995-02-16,1996-02-16
57336,67582,2002-07-06,9999-01-01
70383,55376,1994-04-22,1995-04-22
476990,56932,1998-12-12,1999-12-12
268688,63452,1988-09-15,1989-09-15
471966,63283,1987-04-18,1988-04-17
251599,53682,1993-05-13,1994-05-13
282005,57854,1992-09-16,1993-09-16
274764,49583,2000-06-25,2001-06-25
104339,77812,1998-06-10,1999-06-10
461857,40340,2000-08-30,2001-08-30
66307,47196,1994-02-02,1995-02-02
89990,52095,1988-10-27,1989-10-27
441814,44846,1994-12-21,1995-12-21
248401,40000,1990-11-07,1991-11-07
272460,116424,2000-07-09,2001-07-09
21014,58506,1993-06-06,1994-06-06
86566,56006,1998-06-18,1999-06-18
401227,71981,1999-11-14,2000-11-13
290466,47100,1994-05-02,1995-05-02
105850,53427,1995-04-17,1996-04-16
14625,52730,1997-03-06,1998-03-06
252650,63243,1999-04-11,2000-04-10
38801,56886,1990-01-30,1991-01-30
205705,63495,1993-04-27,1994-04-27
209613,67837,1992-03-31,1993-03-31
39091,55326,1989-01-06,1990-01-06
205159,77670,1992-04-02,1993-04-02
289376,79169,1994-06-09,1995-06-09
56944,49418,1990-11-23,1991-11-23
14473,55986,2000-10-26,2001-10-26
244011,75161,1996-07-26,1997-07-26
67484,76081,2001-04-08,2002-04-08
92878,89790,1991-03-22,1992-03-21
220739,54265,1985-08-14,1986-08-14
95954,44647,1990-11-21,1991-11-21
26237,63353,1999-08-17,2000-08-16
486187,61868,1998-06-23,1999-06-23
39636,78776,1995-11-11,1996-11-10
227987,91661,1991-08-05,1992-08-04
283880,73284,1996-05-12,1997-05-12
491481,51097,1998-12-10,1999-12-10
245651,71765,1995-09-21,1996-09-20
226603,43044,1989-07-21,1990-07-21
401468,49542,1998-12-15,1999-12-15
61221,46086,1998-10-07,1999-10-07
95663,71990,1988-08-08,1989-08-08
208498,42344,1988-06-27,1989-06-27
474208,75664,2000-01-28,2001-01-27
447426,63289,1986-01-29,1987-01-29
40872,74455,1995-08-24,1996-08-23
201634,66566,1994-01-31,1995-01-31
494525,55356,1996-03-17,1997-03-17
216779,59084,1997-08-06,1998-08-06
409094,67196,1992-10-24,1993-10-24
413008,56652,1990-09-18,1991-09-18
279747,40000,1985-11-13,1986-11-13
480253,53873,1996-01-12,1997-01-11
54660,74506,1999-03-19,2000-03-18
467899,42097,1992-06-10,1993-06-10
203999,42816,1997-08-02,1998-08-02
446284,87174,2000-07-08,2001-07-08
229342,55629,1994-05-31,1995-05-31
424918,87348,1998-05-15,1999-05-15
438884,105671,2002-07-17,9999-01-01
255657,45254,1989-02-09,1990-02-09
488671,50622,1990-08-11,1991-08-11
270340,53346,1990-09-16,1991-09-16
65470,56211,2000-06-06,2001-06-06
208337,91802,1997-03-12,1998-03-12
279086,59914,1998-03-30,1999-03-30
419450,48222,2000-12-18,2001-12-18
33153,66004,1992-10-14,1993-10-14
218398,48155,1989-04-29,1990-04-29
39891,62887,1989-08-23,1990-08-23
466784,57878,1996-04-27,1997-04-27
20266,101878,1995-08-13,1996-08-12
21117,71378,1995-06-14,1996-06-13
67019,71546,1998-11-20,1999-11-20
35791,94641,1996-11-27,1997-11-27
410210,46316,1994-07-15,1995-07-15
476676,69653,1996-04-28,1997-04-28
491451,51300,1997-04-02,1998-04-02
241331,45530,1990-07-17,1991-07-17
296233,63840,2000-02-19,2001-02-18
91123,59739,1995-10-08,1996-10-07
486918,57673,1997-10-31,1998-10-31
238586,61146,1987-01-04,1988-01-04
75161,77210,1991-04-16,1992-04-15
64622,70958,1999-08-18,2000-08-17
279169,67163,1994-06-10,1995-06-10
412754,40000,1994-08-07,1995-08-07
464716,62052,2000-02-13,2001-02-12
295061,84328,1994-01-13,1995-01-13
82725,69271,1988-07-20,1989-07-20
95335,95600,2001-06-08,2002-06-08
494157,52857,1996-12-27,1997-12-27
208371,74487,2000-03-28,2001-01-06
101796,81725,2001-10-25,9999-01-01
96129,93570,1997-06-20,1998-06-20
58027,64330,2000-01-17,2001-01-16
218548,43647,1994-01-18,1995-01-18
488962,42443,1998-11-14,1999-11-14
13799,45639,1997-07-07,1998-07-07
215185,56875,1998-06-28,1999-06-28
105280,56036,1994-10-31,1995-10-31
497298,65328,1998-05-19,1999-05-19
418266,48874,1992-06-12,1993-06-12
441201,69155,2002-04-02,9999-01-01
428694,47064,1991-03-09,1992-03-08
473516,54993,1996-02-29,1997-02-28
425842,60334,1997-05-11,1998-05-11
101482,86038,1995-11-05,1996-11-04
244947,57390,1996-09-23,1997-09-23
57354,60531,1999-02-24,2000-02-24
270163,60660,2001-07-30,2002-02-10
420861,60698,1998-03-12,1999-03-12
278314,45436,1997-07-12,1998-07-12
287315,88502,1998-02-12,1999-02-12
109182,67678,1992-01-15,1993-01-14
74845,77725,1999-09-01,2000-08-31
224948,50260,1991-04-16,1992-04-15
241883,95518,1998-12-10,1999-12-10
492544,111878,1991-04-25,1992-04-24
95656,59323,1995-01-07,1996-01-07
498299,66596,1994-07-02,1995-07-02
274414,58433,1999-10-03,2000-10-02
459197,40156,1989-01-01,1990-01-01
272834,49564,1995-01-21,1996-01-21
226145,62701,1996-03-27,1997-03-27
46192,64987,1992-11-19,1993-11-19
66140,70690,1995-02-23,1996-02-23
297053,61329,1993-10-04,1994-10-04
20929,65980,1998-03-30,1999-03-30
215659,82883,1991-01-11,1992-01-11
243838,75523,2001-07-13,2002-07-13
53223,65683,1993-12-23,1994-12-23
84650,58963,2001-02-02,2002-02-02
67011,59681,1994-08-08,1995-08-08
226447,45840,1992-04-23,1993-04-23
211870,50039,1990-05-05,1991-05-05
408686,60441,1989-06-20,1990-06-20
429669,46645,2000-07-18,2001-07-18
94151,49536,1993-06-21,1994-06-21
39226,79912,1999-11-15,2000-11-14
446128,76483,1992-12-18,1993-12-18
421910,67826,1997-02-20,1998-02-20
93591,55515,1999-08-27,2000-08-26
471171,40563,1992-04-24,1993-04-24
89637,49398,1989-05-01,1990-05-01
27175,94335,2000-08-20,2001-08-20
496119,72617,1998-05-26,1999-05-26
200678,44703,1996-10-22,1997-10-22
234840,49546,1997-05-04,1998-05-04
273627,67144,2002-03-11,9999-01-01
76805,62331,2000-09-25,2001-09-25
259885,41986,1987-10-02,1988-10-01
456344,116586,1999-10-06,2000-10-05
280433,51511,1997-04-21,1998-04-21
291863,58837,1997-12-17,1998-12-17
446244,92911,1991-01-31,1992-01-31
63246,66346,1993-04-14,1994-04-14
43940,47278,1994-09-16,1995-09-16
242861,62639,2001-12-22,9999-01-01
33743,41580,1989-05-17,1990-05-17
107528,55880,1996-09-20,1997-09-20
271787,49480,1997-10-21,1998-10-21
50659,40501,1997-07-27,1998-07-27
249160,80914,1993-11-26,1994-11-26
275931,58001,1990-05-30,1991-05-30
478238,56909,1999-06-17,2000-06-16
282331,72430,1998-01-23,1999-01-23
55647,47992,1996-05-24,1997-05-24
93122,45006,2000-12-09,2001-12-09
244130,58788,1998-12-28,1999-12-28
499580,76102,1992-05-08,1993-05-08
202190,66249,1999-07-22,2000-07-21
414457,60655,1994-09-19,1995-09-19
244592,92407,1997-04-14,1998-04-14
249928,50021,2000-11-30,2001-11-30
460099,54444,2000-12-26,2001-12-26
443429,44622,1998-03-06,1999-03-06
410812,71052,1997-01-10,1998-01-10
213885,50721,2000-03-21,2001-03-21
96885,40000,1985-10-04,1986-10-04
100667,57973,1992-12-26,1993-12-26
423199,47455,1991-08-18,1992-02-05
241879,56852,1996-12-12,1997-12-12
52364,61260,2000-09-01,2001-09-01
42350,63698,1989-03-30,1990-03-30
456093,63890,2000-02-14,2001-02-13
202663,70843,1991-08-21,1992-08-20
430233,40000,1990-10-26,1991-10-26
432453,77068,1993-09-15,1994-09-15
236097,65932,1988-06-23,1989-05-04
12543,54457,1998-12-04,1999-12-04
247372,45902,1986-03-22,1987-03-22
412521,74602,1998-08-19,1999-08-19
51877,64488,1996-08-26,1997-08-26
73040,49161,1995-09-29,1996-09-28
294162,53432,1993-03-04,1994-03-04
494245,63544,2000-03-02,2001-03-02
27868,52192,1994-05-28,1995-05-28
13636,45117,1992-09-28,1993-09-28
88714,44659,1989-07-31,1990-07-31
234896,82511,1999-09-16,1999-10-20
209617,79379,1991-02-20,1992-02-20
469762,79995,2002-06-30,9999-01-01
265309,78773,1996-02-21,1997-02-20
262221,70049,1991-10-16,1992-10-15
48485,55715,2000-01-30,2001-01-29
252963,63127,1999-08-17,2000-08-16
90255,85660,2002-01-24,9999-01-01
71226,87435,1996-04-10,1997-04-10
84005,49791,1992-12-27,1993-12-27
71081,70663,2002-03-28,9999-01-01
424896,51269,1996-04-04,1997-04-04
65146,40000,1989-01-19,1990-01-19
271340,51635,1998-12-15,1999-12-15
430431,66875,2002-05-18,9999-01-01
487186,40000,1989-08-18,1990-08-18
44579,83318,2000-08-24,2001-08-24
285479,59344,1993-08-07,1994-08-07
86334,83763,1989-09-08,1990-09-08
105025,103841,1997-08-20,1998-08-20
49841,66280,1991-01-02,1992-01-02
209021,70064,2000-08-10,2001-08-10
423525,68571,1988-12-13,1989-12-13
204567,56665,1993-06-09,1994-06-09
68472,91655,1994-04-13,1995-04-13
64910,64123,1999-03-13,2000-03-12
282980,79929,1996-09-17,1997-09-17
74479,59395,2001-03-03,2002-03-03
68815,81218,1999-01-14,2000-01-14
26385,93934,1999-07-03,2000-07-02
452549,88127,2002-01-11,9999-01-01
24093,40000,1995-04-28,1996-04-27
439552,63284,1995-03-05,1996-03-04
498997,80499,2000-10-18,2001-10-18
78483,52434,1999-12-31,2000-12-30
235491,51846,2000-03-12,2001-03-12
425055,40000,1999-02-17,2000-02-17
52494,70562,1998-12-20,1999-12-20
21827,85600,1991-07-28,1992-07-27
76125,102997,1987-05-19,1988-05-18
29566,57834,1993-10-26,1994-10-26
434826,74024,1988-05-21,1989-05-21
92203,57263,1996-08-15,1997-08-15
13391,47779,1997-10-15,1998-10-15
219360,40000,1992-09-27,1993-09-27
284812,51569,2000-01-26,2001-01-25
236492,47447,1992-08-22,1993-08-22
445413,79842,1999-03-26,2000-03-25
488829,45456,1996-12-30,1997-12-30
42008,40000,1990-04-13,1991-04-13
209043,48077,1988-07-11,1989-07-11
235501,73387,1999-01-27,2000-01-27
30980,47466,1993-11-01,1994-11-01
289112,52430,1992-04-17,1993-04-17
92566,42491,1994-03-08,1995-03-08
425079,85568,2002-06-16,9999-01-01
27338,59410,2000-04-04,2001-04-04
429171,63176,1999-10-31,2000-10-30
405992,64685,2001-04-08,2002-04-08
464536,42378,1998-04-11,1999-04-11
59831,83059,2000-04-21,2001-04-21
436285,44191,1993-12-13,1994-12-13
280174,47850,1993-12-02,1994-12-02
445087,77731,1994-05-27,1995-05-27
450221,66675,1998-03-23,1999-03-23
57285,58398,2000-01-13,2001-01-12
95404,75496,2000-05-13,2001-05-13
70076,42654,2001-06-25,2002-06-25
35999,43674,1997-01-05,1997-03-04
265710,45306,1987-04-22,1988-04-21
484347,51976,1995-05-07,1996-05-06
76627,42327,1994-08-22,1995-08-22
468135,71004,2001-10-23,9999-01-01
442038,83912,2001-07-16,2002-07-16
62337,49373,1990-03-11,1991-03-11
205953,55906,1991-02-22,1992-02-22
237404,74182,1996-07-28,1997-07-28
102289,71917,1998-12-07,1999-12-07
231600,49603,1992-11-02,1993-11-02
416270,49703,1995-10-06,1996-10-05
204017,51664,1999-08-13,2000-08-12
215514,75693,2001-03-18,2002-03-18
244466,85889,2001-05-24,2002-05-24
44726,61849,2001-06-09,2002-06-09
272097,70333,2000-05-07,2001-05-07
207580,67002,2001-11-19,9999-01-01
459679,78636,1993-05-15,1994-05-15
216335,53682,1994-01-24,1995-01-24
43907,73112,1993-07-19,1994-07-19
492666,51093,1990-11-03,1991-11-03
250329,61555,1995-12-09,1996-12-08
432754,57528,2001-03-05,2002-03-05
16353,55266,1991-09-28,1992-09-27
75602,50761,1994-12-22,1995-12-22
457786,63754,1998-12-09,1999-12-09
425738,55692,1993-07-02,1994-07-02
454877,90054,1998-10-25,1999-10-26
44710,58767,1992-01-08,1993-01-07
291075,67020,1999-03-30,2000-03-29
223617,46112,1988-02-04,1989-02-03
289294,91885,1999-10-14,2000-10-13
428062,70415,1996-10-31,1997-10-31
448067,42495,1999-10-26,2000-10-25
427107,45557,1993-03-14,1994-03-14
53472,48421,2001-02-23,2002-02-23
405443,48096,1995-01-30,1996-01-30
421215,50135,1995-11-28,1996-11-27
25607,59869,1992-07-18,1993-07-18
295940,66608,2001-10-29,9999-01-01
73414,73944,1993-05-16,1994-05-16
51041,86321,1995-12-07,1996-12-06
30098,47792,1990-02-09,1991-02-09
288797,65979,1991-05-27,1992-05-26
69033,107728,1999-09-10,2000-09-09
280475,67192,1997-06-05,1998-06-05
445886,62422,2001-04-24,2002-04-24
299638,44701,1991-08-18,1992-08-17
410085,50038,1992-06-09,1993-06-09
444874,89256,1993-01-15,1994-01-15
463280,45669,1989-06-21,1990-06-21
240568,50908,2000-09-12,2001-09-12
66895,57910,1996-04-23,1997-04-23
201280,63517,1992-02-11,1993-02-10
36923,74607,1996-01-02,1997-01-01
277241,40000,1991-01-09,1992-01-09
479434,85575,1998-06-13,1999-06-13
266627,62395,1998-04-26,1999-04-26
21980,61265,1995-03-10,1996-03-09
55024,64816,1995-08-21,1996-08-20
450192,67899,1989-07-01,1990-07-01
234882,62120,2001-11-06,9999-01-01
24852,51442,1995-02-23,1996-02-23
60111,63471,1990-06-05,1991-06-05
207874,71938,1997-12-13,1998-12-13
262952,55996,1994-11-05,1995-11-05
218645,58335,1995-04-09,1996-04-08
95058,70271,1998-08-26,1999-08-26
46993,49418,2001-05-05,2002-05-05
466422,75614,1994-06-11,1995-06-11
81415,97668,2000-02-12,2001-02-11
428492,80736,1997-12-26,1998-12-26
77558,87976,2000-08-05,2001-08-05
242120,52485,2000-11-17,2001-10-20
219017,90790,1996-01-30,1997-01-29
81273,60879,1995-02-10,1996-02-10
99754,93096,1992-01-27,1993-01-26
53370,55379,2000-03-01,2001-03-01
430209,98193,1998-09-29,1999-09-29
408330,57788,2001-03-22,2002-03-22
219608,50776,1992-08-27,1993-08-27
12182,90069,1998-10-25,1999-10-26
258412,64346,1988-10-31,1989-10-31
415147,67102,2000-04-30,2001-04-30
456135,87265,1999-12-25,2000-12-24
461685,44747,1998-03-04,1999-03-04
55278,50220,1991-08-27,1992-08-26
281214,53057,2002-05-29,9999-01-01
403923,53280,1998-11-08,1999-11-08
92082,49392,1993-11-28,1994-11-28
257506,57537,1997-02-10,1998-02-10
495986,85154,1998-09-22,1999-09-22
448853,82818,1989-03-09,1990-03-09
245724,53887,2002-03-20,9999-01-01
255717,80260,1993-12-07,1994-12-07
487490,105782,1999-07-14,2000-07-13
30650,40000,1992-07-15,1993-07-15
444938,59644,1999-07-07,2000-07-06
49791,46794,1991-03-18,1992-03-13
102634,44853,1999-07-02,2000-07-01
104274,63360,2002-03-27,9999-01-01
404824,40000,1999-03-05,2000-03-04
97232,60626,2000-08-06,2000-11-08
483214,60619,1998-11-21,1999-11-21
93273,45140,1995-02-06,1996-02-06
28169,45674,1995-09-26,1996-09-25
216130,82451,1997-03-23,1998-03-23
232123,50092,1990-11-07,1991-11-07
268024,47309,1990-02-16,1991-02-16
66341,58222,1999-06-25,2000-06-24
450912,68867,2002-02-11,9999-01-01
280166,85360,1999-03-13,2000-03-12
462579,65558,1998-10-11,1999-10-11
36262,77397,1997-08-10,1998-07-29
232978,98810,2001-10-29,9999-01-01
440358,46115,1999-11-11,2000-11-10
432560,44464,1989-01-01,1990-01-01
285714,77300,1987-01-30,1988-01-30
107419,47802,1998-03-09,1999-03-09
20019,84215,1991-10-01,1992-09-30
433758,64086,1993-11-17,1994-11-17
476560,53864,1995-07-29,1996-07-28
231315,76714,2001-08-15,9999-01-01
10223,75358,2002-03-31,9999-01-01
204563,57023,1998-04-26,1999-04-26
83111,71225,2001-01-10,2002-01-10
276443,42859,1987-03-01,1988-02-29
466327,64374,2001-02-14,2002-02-14
459035,100246,1998-08-07,1999-08-07
24520,55755,1985-12-09,1986-12-09
77607,88402,1998-10-06,1999-06-13
84392,64832,1999-08-30,2000-08-29
214030,50464,1998-12-22,1999-12-22
21839,74859,1998-07-09,1999-07-09
472169,73927,1999-01-26,2000-01-26
422246,60299,1987-05-04,1988-05-03
39298,62560,2000-07-02,2001-07-02
472135,54218,1996-03-08,1997-03-08
215691,71686,1993-06-04,1994-06-04
89559,67088,2001-08-09,9999-01-01
420871,58786,2001-05-26,2002-05-26
482051,70397,1991-09-06,1992-09-05
282134,76115,1992-04-02,1993-04-02
488969,70854,2002-01-26,9999-01-01
25313,76214,1998-11-17,1999-11-17
426318,90202,1997-04-02,1998-04-02
485679,52293,1999-10-14,2000-10-13
224984,78517,2001-10-13,9999-01-01
462123,82461,1997-12-05,1998-12-05
448518,80019,1996-07-25,1997-07-25
38280,59822,1993-11-09,1994-11-09
277695,48694,1992-07-11,1993-07-11
219813,64758,1994-08-28,1995-08-28
448621,84781,1994-02-12,1995-02-12
205476,44156,1987-03-17,1988-03-16
488498,47713,1998-08-21,1999-08-21
75458,43957,1990-05-03,1991-05-03
105037,51474,1993-06-08,1994-06-08
426919,53282,2002-02-09,9999-01-01
12655,66165,1993-12-10,1994-12-10
48640,70021,2001-03-30,2002-03-30
285809,56025,2001-03-13,2002-03-13
262086,54288,1994-02-17,1995-02-17
14913,72719,1994-01-13,1995-01-13
256614,55615,1993-05-13,1994-05-13
259764,73721,1998-11-14,1999-11-14
229348,57035,1991-09-30,1992-09-29
452744,46925,1996-09-26,1997-09-26
427627,45500,1990-12-21,1991-12-21
444036,47905,1990-05-17,1991-05-17
255791,48661,1992-11-10,1993-11-10
495112,48876,1999-11-23,2000-11-22
234803,66288,1996-04-02,1997-04-02
29588,71889,1998-07-05,1999-07-05
486287,57619,2002-06-03,9999-01-01
221212,58023,1994-08-09,1995-08-09
471518,51632,1990-11-13,1991-11-13
456868,67355,1992-03-25,1993-03-25
427028,46731,1990-01-10,1991-01-10
489681,54772,2002-01-08,9999-01-01
478188,56660,1994-09-30,1995-09-30
282633,64684,1999-07-07,2000-07-06
70795,66966,1995-09-06,1996-09-05
264985,51440,1987-06-11,1988-06-10
109230,49342,1992-06-26,1993-04-16
471866,62140,2000-06-26,2001-06-26
282813,74765,1991-01-31,1992-01-31
61355,73290,2000-04-05,2001-04-05
24376,56975,1997-04-29,1998-04-29
39801,64280,2002-06-26,9999-01-01
438572,44820,1991-08-03,1992-08-02
445391,98086,1995-11-13,1996-11-12
480877,53082,1998-01-14,1999-01-14
496210,56719,1986-09-17,1987-09-17
438118,63911,1998-10-19,1999-10-19
292075,43765,1999-01-19,2000-01-19
78431,70399,1991-06-13,1992-06-12
409499,73813,1997-03-02,1998-03-02
477698,48540,1997-04-24,1998-04-24
51598,53717,2001-05-03,2002-05-03
249790,80296,1999-12-07,2000-12-06
65078,57326,1993-11-10,1994-11-10
451585,73855,1998-05-21,1999-05-21
447859,78541,1999-04-15,2000-04-14
437206,48772,1996-02-19,1997-02-16
297252,73986,1996-02-07,1997-02-06
33733,40000,1986-01-17,1987-01-17
46445,69070,1996-06-17,1997-06-17
411067,54898,1991-03-23,1992-03-22
461938,84193,2001-03-25,2002-03-25
216700,50769,2001-05-20,2002-05-20
56718,91109,2000-04-10,2001-04-10
41596,58173,1996-02-24,1997-02-23
40886,46040,2001-09-15,2002-03-31
