employee_id,amount,from_date,to_date
467086,72490,1994-10-25,1995-10-25
253548,59505,1999-09-03,1999-10-14
107152,42652,1999-08-10,2000-08-09
254626,73529,1990-07-30,1991-07-30
78662,50489,1995-11-30,1996-11-29
477999,82058,1993-01-12,1994-01-12
210891,54441,1997-09-21,1998-09-21
246093,67417,1998-04-04,1999-04-05
31115,62395,1989-04-29,1990-04-29
439550,62597,1989-10-25,1990-10-25
279349,70450,1996-12-25,1997-12-25
257335,55270,1998-12-28,1999-12-28
84828,46880,2000-01-18,2001-01-17
225941,86425,1985-02-09,1986-02-09
481209,77652,2000-04-19,2001-04-19
65751,56038,1997-01-25,1998-01-25
466421,53185,2002-01-08,9999-01-01
407921,63281,2001-10-14,9999-01-01
54101,47496,1994-01-05,1995-01-05
462941,107808,1999-02-07,2000-02-07
87376,89150,1998-11-04,1999-11-04
441869,59107,1995-08-18,1996-08-17
425131,52114,1991-03-21,1992-03-20
282534,58389,1994-12-18,1995-12-18
200929,79599,1992-09-15,1993-09-15
205343,59876,1999-12-25,2000-12-24
48668,48598,1995-10-27,1996-10-26
239307,43752,1999-06-21,2000-06-20
410528,50978,1996-07-31,1997-07-31
12352,59880,1998-09-07,1999-09-07
467474,57093,2000-08-31,2001-08-31
263731,117826,1998-10-28,1999-10-28
206909,46239,1993-12-21,1994-12-21
29172,68624,2002-06-23,9999-01-01
487130,49327,1993-01-26,1994-01-26
425694,65283,1991-10-06,1992-08-16
84077,66338,1993-12-19,1994-12-19
21685,45490,1992-05-09,1993-05-09
431719,67789,1999-04-07,2000-04-06
421782,73002,1997-03-26,1998-03-26
282267,46884,1988-12-29,1989-12-29
405688,54104,2001-05-12,2002-05-12
69290,49482,1996-10-27,1997-10-26
222737,42639,1994-09-07,1995-09-07
24526,40981,1992-07-25,1993-07-25
279971,57486,1989-03-31,1990-03-31
210200,46565,1996-01-25,1997-01-24
24595,48224,1999-06-28,2000-06-27
104657,81345,1992-11-06,1993-11-06
31592,88411,1998-05-18,1999-05-18
243311,102871,1997-12-25,1998-12-25
433552,55212,1997-02-18,1998-02-18
256690,91704,2001-06-15,2002-06-15
84884,106061,2000-05-13,2001-05-13
415693,57962,1992-11-08,1993-11-08
234778,66514,1997-12-14,1998-12-14
435600,82760,1996-01-06,1997-01-05
207876,48851,1991-07-15,1992-07-14
289130,84150,1995-03-25,1996-03-24
258544,71766,1988-10-04,1989-10-04
239023,57010,2002-05-04,9999-01-01
433462,44984,1996-03-16,1997-03-16
82953,54996,1992-10-11,1993-10-11
88096,70513,2000-01-06,2001-01-05
219345,52241,1997-01-29,1998-01-29
15215,59144,1993-02-05,1994-02-05
496621,42539,1999-10-23,2000-10-22
243604,61437,2001-04-28,2002-04-28
426482,71390,1995-11-12,1996-11-11
90591,72582,1994-12-09,1995-12-09
405304,56113,2000-02-28,2001-02-27
239313,64191,2001-06-02,2002-06-02
469653,40313,1995-12-19,1996-12-18
433503,64412,1991-09-01,1992-08-31
211304,76185,1997-01-30,1998-01-30
41020,64377,1996-06-03,1997-06-03
498398,89010,2002-04-25,9999-01-01
90816,64772,1998-11-14,1999-11-14
216868,58018,1992-06-08,1993-06-08
210038,97179,2001-08-12,9999-01-01
18137,57338,1998-05-01,1999-05-01
453845,76351,1996-05-13,1997-05-13
443556,51724,1995-02-19,1996-02-19
427122,58805,2000-10-25,2001-10-25
408571,58929,2001-09-28,9999-01-01
437652,85897,1990-11-07,1991-11-07
242767,40000,1991-12-22,1992-12-21
228380,75595,2000-12-29,2001-08-24
274845,47908,1990-03-30,1991-03-30
16775,58853,2001-09-05,9999-01-01
257541,101456,1998-02-09,1999-02-09
92943,86031,1995-04-24,1996-04-23
243320,60639,1993-03-19,1994-03-19
417618,40000,1999-02-25,2000-02-25
219147,65286,1999-06-26,2000-06-25
101268,77847,2000-09-25,2001-09-25
268340,66072,2001-01-07,2002-01-07
76955,66258,1997-04-02,1998-04-02
67348,51153,1997-05-13,1998-05-13
292753,67214,1993-03-20,1994-03-20
450486,42039,1996-02-15,1997-02-14
408557,70864,2001-05-08,2002-05-08
497167,59636,1996-04-20,1997-04-20
69207,44152,1997-08-04,1998-08-04
243130,68716,1995-10-13,1996-10-12
201555,51846,1992-03-27,1993-03-27
70524,42527,1987-03-02,1988-03-01
87131,58157,2002-02-28,9999-01-01
486103,71617,1989-07-20,1990-07-20
97502,67829,2002-07-24,9999-01-01
269702,74563,1996-07-21,1997-07-21
223499,77383,1994-05-27,1995-05-27
245464,80340,2001-09-03,9999-01-01
214600,64736,2000-06-17,2001-06-17
497892,54556,1994-02-17,1995-02-17
472497,60175,1996-07-22,1997-07-22
491623,40987,1987-11-12,1988-11-11
228824,43882,1997-06-13,1998-06-13
243993,41360,1987-12-09,1988-12-08
39610,106995,2001-01-07,2002-01-07
10207,58040,1996-10-10,1997-10-10
262026,66428,1997-04-09,1998-04-09
238125,51476,2001-10-30,9999-01-01
253150,50652,2000-07-10,2001-07-10
100156,59413,1999-06-28,2000-06-27
73427,98676,1999-11-03,2000-11-02
98544,55488,1997-12-01,1998-12-01
482578,63465,2001-05-23,2002-05-23
217087,61357,2002-03-31,9999-01-01
288049,50437,1990-06-15,1991-06-15
78860,62825,1993-02-26,1994-02-26
404409,104443,2000-02-06,2001-02-05
486667,52601,1996-04-23,1997-04-23
30660,50150,1993-05-19,1994-05-19
259195,96022,1999-12-04,2000-12-03
205208,57294,1992-10-19,1993-10-19
200659,40000,1992-03-08,1993-03-08
440498,62658,1998-12-27,1999-12-27
290205,40601,1990-12-03,1991-12-03
224854,61517,1990-03-01,1991-03-01
17840,96520,1999-06-17,2000-06-16
497064,46160,1998-05-03,1999-05-03
440150,46002,1999-12-23,2000-12-22
206728,67592,2000-01-02,2001-01-01
469993,40000,1994-04-12,1994-04-15
273385,70801,1990-12-19,1991-12-19
222079,51936,1996-10-27,1997-10-26
32465,40000,1993-07-09,1994-07-09
40065,91874,1998-10-09,1999-10-09
234008,48496,1998-05-10,1999-05-10
418199,58459,1997-08-26,1998-08-26
209546,40000,1992-01-07,1993-01-06
412521,74602,1998-08-19,1999-08-19
108355,45974,1992-12-30,1993-12-30
407204,55226,1999-09-05,2000-09-04
455793,59476,1988-11-07,1989-11-07
109723,47434,1996-12-13,1997-12-13
14206,39806,1989-10-08,1990-10-08
443951,70027,1993-05-03,1994-05-03
44635,60472,2000-02-01,2001-01-31
53895,77002,1998-07-17,1999-07-17
62844,57197,1997-08-07,1998-08-07
443970,51955,1997-10-23,1998-10-23
289034,56084,1995-11-14,1996-11-13
52463,41468,1998-12-18,1999-12-18
82915,101187,1996-01-12,1997-01-11
452694,81095,1998-08-20,1999-08-20
273355,47806,1994-02-21,1995-02-21
107964,39686,1993-03-13,1994-03-13
486816,98277,2001-12-08,9999-01-01
479104,55168,1993-11-04,1994-11-04
85864,56270,1996-05-04,1997-05-04
203236,95568,2001-06-12,2001-11-26
64893,73412,2000-03-16,2001-03-16
296363,48517,1996-07-30,1997-07-30
499460,79856,1998-07-06,1999-07-06
473122,73827,1999-05-18,2000-05-17
90511,118182,2000-07-17,2001-07-17
439576,66057,1998-03-12,1999-03-12
19051,74715,1989-05-12,1990-05-12
235769,58107,1993-04-12,1994-04-12
424462,51223,1994-03-26,1995-03-26
50984,52147,2002-06-09,9999-01-01
435014,46951,1991-09-14,1992-09-13
402830,40000,1994-11-03,1995-11-03
263093,67494,1992-12-22,1993-12-22
467139,72599,1999-07-06,2000-07-05
454115,76209,1995-01-21,1996-01-21
250070,81548,2002-05-16,9999-01-01
85776,52560,1987-05-01,1988-04-30
270846,83066,2001-05-30,2002-05-30
444013,101853,1995-06-03,1996-06-02
235481,40000,1997-10-31,1998-10-31
29992,65143,1994-01-23,1995-01-23
406552,59533,1996-09-02,1997-09-02
59100,57207,2001-05-01,2002-05-01
408997,49641,1997-08-26,1998-08-26
212849,72720,1999-04-16,2000-04-15
81492,44260,1990-02-11,1991-02-11
267941,65893,2002-05-16,9999-01-01
430282,51009,1998-07-22,1999-07-22
296623,108760,1995-08-30,1996-08-29
201978,54094,2001-03-15,2002-03-15
240024,58268,2000-04-14,2001-04-14
109218,70614,1994-12-30,1995-12-30
420254,63897,1988-12-22,1989-12-22
488943,69981,1995-01-08,1996-01-08
264867,55347,1996-01-05,1997-01-04
10104,51370,1990-04-15,1991-04-15
242923,51501,2000-10-12,2001-10-12
293340,90288,1999-09-29,2000-09-28
10764,94929,2000-11-24,2001-11-24
464733,74309,1994-05-09,1995-05-09
465172,40000,1988-08-03,1989-08-03
57369,47835,1997-09-01,1998-09-01
294969,48322,1995-07-13,1996-07-12
474263,77891,2002-05-14,9999-01-01
403082,60545,2001-01-21,2002-01-21
435047,80129,1992-05-23,1993-05-23
47515,50098,1987-01-18,1988-01-18
412003,50131,1988-07-02,1989-07-02
272980,81418,1995-02-08,1996-02-08
296846,96365,2000-11-13,2001-11-13
87476,86843,2002-01-17,9999-01-01
206070,73919,1992-07-07,1993-07-07
420837,92263,2000-10-29,2001-10-29
489027,85167,1999-11-28,2000-11-27
58836,61053,1997-12-24,1998-12-24
452580,42383,1990-06-27,1991-06-27
56011,68849,1997-09-09,1998-09-09
20275,66274,1993-07-25,1994-07-25
269389,56005,1999-07-25,2000-07-24
457461,58849,1994-05-28,1995-05-28
430285,55650,1986-08-28,1987-08-28
67129,75314,2002-07-27,9999-01-01
224635,40000,1991-09-27,1992-09-26
52447,63188,2002-01-18,9999-01-01
487598,48239,1998-12-29,1999-12-29
207835,52253,1996-11-06,1997-11-06
478500,56168,1992-02-27,1993-02-26
203538,62627,1996-04-22,1997-04-22
410789,44343,1992-10-30,1993-10-30
412326,69035,2001-02-08,2002-02-08
441402,54237,1997-07-10,1998-07-10
453809,55017,1988-02-17,1989-02-16
480199,58907,1992-09-16,1993-09-16
446718,49262,1991-11-20,1992-11-19
21331,93501,2000-06-16,2001-06-16
283293,70891,1998-11-03,1999-11-03
209214,49309,2002-05-18,9999-01-01
100334,47511,1991-05-20,1992-05-19
106239,64192,2000-09-09,2001-09-09
59421,63819,1995-05-25,1996-05-24
473142,58752,2000-08-27,2001-08-27
242695,73050,1995-01-28,1996-01-28
489180,48143,1990-04-24,1991-04-24
450597,58789,1996-08-07,1997-08-07
202899,65713,1992-04-14,1993-04-14
425771,43418,1997-01-24,1998-01-24
229462,78303,2002-01-25,9999-01-01
28997,66934,1986-02-11,1987-02-11
222399,43070,1993-08-12,1994-08-12
109729,52319,1986-10-26,1987-10-26
226578,64353,2000-01-25,2001-01-24
79786,66601,2002-01-09,9999-01-01
407792,39740,1997-04-07,1998-04-07
437174,45153,1998-08-31,1999-08-31
412342,55756,1989-07-18,1990-07-18
220564,71507,1991-12-17,1992-12-16
273809,67341,1999-09-04,2000-09-03
99294,59334,1997-12-21,1998-12-21
412014,66625,1999-09-28,2000-09-27
216543,76943,1993-04-24,1994-04-24
404026,70405,2001-06-19,2002-06-19
486634,80744,1997-12-03,1998-12-03
219580,78421,1996-09-25,1997-09-25
88106,47433,1999-03-07,2000-03-06
405608,65452,1992-04-06,1993-04-06
202124,52518,1994-12-09,1995-12-09
35862,76059,1995-09-01,1996-08-31
480361,62033,1998-11-29,1999-11-29
235117,83377,2000-02-16,2001-02-15
236554,84396,1993-06-13,1994-06-13
220077,39573,1991-11-28,1992-11-27
447897,42859,1995-07-16,1996-04-13
492763,46822,2001-11-30,9999-01-01
479896,55823,1996-02-23,1997-02-22
422629,81929,2001-01-03,2002-01-03
402800,46966,1998-07-13,1999-07-13
452809,42156,1996-01-30,1997-01-29
211559,76136,1999-12-01,2000-11-30
247735,53678,1991-07-08,1992-07-07
236936,66671,1997-06-24,1998-06-24
279192,76471,1999-06-27,2000-06-26
426992,58653,1990-03-27,1991-03-27
92488,45479,2000-04-16,2001-04-16
55627,80611,2000-12-15,2001-12-15
260869,68999,2002-04-10,9999-01-01
55529,59619,1989-04-26,1990-04-26
443436,71860,2002-03-15,9999-01-01
482193,72957,2000-10-03,2001-10-03
248619,40449,1995-06-02,1996-06-01
59449,83100,1999-01-22,2000-01-22
285438,45670,1987-12-21,1988-12-20
258475,62219,1996-03-10,1997-03-10
476913,66609,1998-06-17,1999-06-17
404557,55696,2001-11-17,9999-01-01
412175,44862,1999-06-16,2000-06-15
478821,41062,1996-09-11,1997-09-11
441349,78249,1999-04-27,2000-04-26
62554,46714,1997-10-27,1998-10-27
405299,69004,1997-08-04,1998-08-04
451418,86739,1996-06-19,1997-06-19
415856,42033,1992-12-07,1993-12-07
100453,86679,1997-02-18,1998-02-18
76023,76235,2001-08-23,9999-01-01
479257,79233,2000-06-15,2001-06-15
470831,41914,1992-08-01,1993-08-01
287517,55658,1991-07-28,1992-07-27
269630,63810,1987-03-01,1988-02-29
466113,53700,1996-08-06,1997-08-06
437220,75708,1991-04-16,1992-04-15
253530,52209,1993-12-23,1994-12-23
418632,70985,1995-03-29,1996-03-28
221928,44399,1989-09-15,1990-09-15
266371,39818,1988-11-17,1989-11-17
72963,56452,1991-12-06,1992-12-05
465490,73101,1996-08-14,1997-08-14
477011,47423,2000-01-22,2001-01-21
201196,48491,1994-07-31,1995-07-31
28729,45401,1990-09-02,1991-09-02
109583,74993,1997-01-10,1998-01-10
297911,70038,1998-10-05,1999-10-05
65744,70275,2002-05-16,9999-01-01
464825,57856,1990-10-05,1991-10-05
33605,56247,1992-11-06,1993-11-06
211081,75507,1998-08-24,1999-08-24
14844,59365,1990-10-21,1991-10-21
82795,52209,1997-05-06,1998-05-06
201897,42436,1987-08-18,1988-08-17
488655,52139,1993-03-21,1994-03-21
428492,80736,1997-12-26,1998-12-26
260591,53829,1999-03-02,2000-03-01
434174,53315,2000-03-25,2001-03-25
490093,93492,1996-06-19,1997-06-19
265834,64296,2000-12-13,2001-12-13
275541,66447,1991-07-27,1992-07-26
44985,57298,2001-11-03,9999-01-01
212046,78964,1998-09-08,1999-09-08
484140,78737,2002-01-18,9999-01-01
12117,44738,2002-01-31,2002-06-23
255556,44743,1998-04-22,1999-04-22
18124,65921,1994-08-29,1995-08-29
60644,85430,2001-09-30,9999-01-01
35347,56464,2002-02-03,9999-01-01
497871,51109,1994-07-21,1995-07-21
38882,58121,1996-11-05,1997-11-05
217882,81900,1999-07-15,2000-07-14
485598,60484,1999-11-21,2000-11-20
258605,56505,1999-01-22,2000-01-22
465987,47044,1995-03-05,1996-03-04
442479,43264,1998-05-21,1999-05-21
34924,40000,1986-10-07,1987-10-07
254693,94987,1997-01-09,1998-01-09
230418,79387,2001-06-05,2002-06-05
92562,53743,1994-02-06,1995-02-06
297790,66064,2000-03-05,2001-03-05
452355,59474,1991-06-25,1992-06-24
284602,72660,1994-04-20,1995-04-20
100754,72618,1991-05-27,1992-05-26
253235,63299,1996-10-25,1997-10-25
85747,52452,1997-05-16,1998-05-16
46105,73207,1992-02-02,1993-02-01
96920,46129,1995-03-26,1996-03-25
75311,92534,1992-12-31,1993-12-31
67659,60915,1996-09-30,1997-09-30
34287,89774,2002-04-16,9999-01-01
202998,61003,1988-11-13,1989-11-13
90765,48466,1995-08-04,1996-08-03
406696,59665,1998-03-19,1999-03-19
409546,86159,1995-03-22,1996-03-21
259853,64311,1990-04-13,1991-04-13
22947,74619,1993-11-15,1994-11-15
25036,49003,1997-09-16,1998-09-16
27691,52829,1995-12-06,1996-12-05
270104,75923,1990-11-09,1991-11-09
65791,48345,1992-11-03,1993-11-03
14712,62230,1991-08-30,1992-08-29
464055,69769,1992-07-06,1993-07-06
460840,76368,2002-05-03,9999-01-01
287050,58495,2000-05-03,2001-05-03
450245,50914,1998-11-03,1999-11-03
253377,65837,1993-11-23,1994-11-23
434801,69149,1997-12-17,1998-12-17
288748,50434,1999-08-16,2000-08-15
222500,74732,2002-03-01,9999-01-01
88760,51142,1999-08-12,2000-08-11
290541,51606,1995-03-28,1996-03-27
101255,40000,1985-08-31,1986-08-31
26404,49499,1993-05-24,1994-05-24
267420,69724,2000-02-05,2001-02-04
20610,60136,1998-03-04,1999-03-04
278936,74453,2001-07-17,2002-07-17
224978,62068,1986-04-23,1987-04-23
209590,82563,1995-04-24,1996-04-23
467464,46329,1997-03-04,1998-03-04
108319,50603,2002-06-07,9999-01-01
263977,64585,1994-11-15,1995-11-15
218566,90696,2000-09-13,2001-09-13
42178,60755,1999-09-07,2000-09-06
465978,47384,1994-03-24,1995-03-24
89277,87177,2002-03-13,9999-01-01
226323,47543,1998-08-07,1998-10-16
203611,82977,1994-12-13,1995-12-13
243850,81766,2002-01-31,9999-01-01
406017,85515,2001-06-08,2002-06-08
213983,104984,2000-11-09,2001-11-09
421813,43210,1992-05-07,1993-05-07
258695,72588,1995-10-17,1996-10-16
439430,91327,1995-07-23,1996-07-22
57020,49613,2000-07-14,2001-07-14
432434,54295,2000-07-20,2001-07-20
254467,77657,1998-01-14,1999-01-14
219975,60114,1999-04-18,2000-04-17
13005,54147,1997-12-05,1998-12-05
226318,39860,1987-10-09,1988-09-15
435413,55389,1993-10-03,1994-10-03
22917,52516,1990-11-17,1991-11-17
12544,50255,1999-04-08,2000-04-07
265454,59201,2000-07-05,2001-07-05
455007,80234,1990-08-17,1991-08-17
16949,78954,2001-10-07,9999-01-01
253156,52566,1995-10-12,1996-10-11
403844,65893,1997-01-16,1998-01-16
280341,83727,1999-07-04,2000-07-03
452289,67164,1994-08-15,1995-08-15
256747,78516,1993-04-02,1994-01-02
91770,44647,1991-02-03,1992-02-03
225403,70448,1990-03-13,1991-03-13
242520,61147,1995-02-07,1996-02-07
234025,46477,1998-01-17,1999-01-17
223105,40696,1999-06-10,2000-06-09
24516,81162,2000-01-06,2001-01-05
86250,46819,1988-12-25,1989-12-25
294789,45576,1998-12-25,1999-12-25
97371,67757,1998-06-20,1999-06-20
84353,50712,2000-06-01,2001-06-01
429664,40000,1987-09-09,1988-09-08
468840,66243,1995-03-09,1996-03-08
235404,77887,1992-10-17,1993-10-17
483426,46265,1991-04-09,1992-04-08
424081,73752,1993-06-25,1994-06-25
293338,95747,2001-11-21,9999-01-01
458402,53854,1987-03-29,1988-03-28
469588,54337,1995-04-22,1996-04-21
297325,69282,1998-11-16,1999-11-16
283500,47231,1992-04-08,1993-04-08
412820,75855,1999-12-11,2000-12-10
86145,59796,1991-08-15,1992-08-14
283847,85674,1993-04-27,1994-04-27
447444,73378,2000-07-23,2001-07-23
32912,74258,2001-04-11,2001-11-26
423682,44016,1991-08-18,1992-08-17
253722,48217,2002-06-18,9999-01-01
477411,53787,2002-02-12,9999-01-01
59856,43104,1992-07-13,1993-07-13
400887,97204,1999-03-25,2000-03-24
47692,87164,2000-08-31,2001-08-31
18896,42615,1991-02-10,1992-02-10
101773,43238,1996-10-25,1997-10-25
428218,65955,1993-12-25,1994-12-25
467734,71947,1994-08-12,1995-08-12
438107,62717,2000-08-19,2001-08-19
452849,42516,1986-02-20,1987-02-20
99928,60452,1998-12-09,1999-12-09
37936,40000,1987-02-23,1988-02-23
463535,78765,1991-06-06,1992-06-05
23516,67373,1997-04-18,1998-04-18
89335,87932,1999-08-08,2000-08-07
37662,54916,1995-10-21,1996-10-20
42742,51314,1994-11-16,1995-11-16
234135,65915,2001-06-11,2002-06-11
439377,50035,2002-07-03,9999-01-01
73637,70125,1993-12-31,1994-12-31
426883,51635,1992-08-31,1993-08-31
408877,61537,2001-10-07,9999-01-01
230355,66727,2000-08-03,2001-08-03
265395,48354,1997-12-11,1998-12-11
48316,40000,1987-08-05,1988-08-04
208669,65209,1994-05-24,1995-05-24
460805,114335,2001-06-06,2002-06-06
286698,42110,1993-05-28,1994-05-28
92581,76880,2002-03-15,9999-01-01
31817,70000,1996-07-04,1997-07-04
496518,59437,1998-11-13,1999-11-13
217870,83844,2001-06-03,2002-06-03
264691,46978,1998-12-07,1999-12-07
409826,61098,2001-12-14,9999-01-01
89476,54841,1994-05-25,1995-05-25
239587,90471,1997-06-27,1998-06-27
235883,55188,1994-03-22,1995-03-22
455750,62132,1995-05-07,1996-05-06
60694,54094,1998-01-05,1999-01-05
16265,43824,1995-11-06,1996-11-05
232599,109322,1999-05-09,2000-05-08
410673,57741,2000-12-26,2001-04-28
457342,57593,1997-02-10,1998-02-10
23287,64883,2000-09-18,2001-09-18
294631,109476,2001-09-27,9999-01-01
218837,67823,1996-10-05,1997-10-05
258074,68434,1994-02-13,1995-02-13
449349,113647,1998-09-17,1999-09-17
273161,70890,1992-03-02,1993-03-02
18773,46895,2000-11-01,2001-11-01
272779,60672,1997-06-22,1998-06-22
499259,111462,1997-04-22,1998-04-22
282275,49752,1995-05-25,1996-05-24
55050,48504,1995-06-23,1996-06-22
471954,76000,1995-09-15,1996-09-14
421344,87808,1990-11-20,1991-11-20
271059,55901,2000-10-05,2001-10-05
220739,54265,1985-08-14,1986-08-14
261465,48883,1999-01-18,2000-01-18
251338,49909,1989-01-15,1990-01-15
42268,60446,1994-04-24,1995-04-24
242025,46792,1999-03-07,2000-03-06
106592,63418,1992-04-22,1993-04-22
249168,65289,1995-12-08,1996-12-07
36315,67975,2000-06-29,2001-06-29
421331,62231,2000-07-17,2001-07-17
14655,75684,1994-06-01,1995-06-01
410142,99366,1999-07-19,2000-07-18
208881,42885,1992-12-08,1993-12-08
102170,97013,1994-05-30,1995-05-30
65078,57326,1993-11-10,1994-11-10
60098,79916,1998-05-19,1999-05-19
223526,56498,1997-02-09,1998-02-09
494908,62672,1997-09-20,1998-09-20
445077,65927,1991-11-14,1992-11-13
103075,72484,2002-02-18,9999-01-01
449403,48031,1992-10-17,1993-10-17
101998,83711,2001-02-19,2002-02-19
276148,40981,1997-06-13,1998-06-13
288156,44169,1990-05-07,1991-05-07
32690,40206,1998-11-03,1999-11-03
101961,61428,1999-03-01,2000-02-29
224112,52813,1996-09-04,1997-09-04
443649,56624,1992-02-22,1993-02-21
292438,47804,1999-06-26,2000-06-25
431336,41871,1995-05-11,1996-05-10
407206,67173,2000-06-04,2001-06-04
490996,42805,1997-05-24,1998-05-24
299320,45900,1998-05-28,1999-05-28
21706,40000,1999-04-05,2000-04-04
223192,41630,1990-06-27,1991-06-27
279734,56836,2000-08-11,2001-08-11
245260,59047,1999-11-14,2000-11-13
86127,72297,1999-06-05,2000-06-04
95944,86950,1995-10-15,1996-10-14
414306,97174,1989-12-19,1990-12-19
438760,70152,1998-01-19,1999-01-19
253286,41324,1987-06-23,1988-06-22
228313,84098,1995-07-21,1996-07-20
252160,43228,1995-08-24,1996-08-23
243103,58845,1998-11-06,1999-11-06
409375,59741,1994-02-15,1995-02-15
26843,64499,1989-11-06,1990-11-06
215106,58980,1999-12-05,2000-12-04
106286,64325,1993-01-30,1994-01-30
420230,43492,1991-12-27,1992-12-26
224379,87075,1992-04-23,1993-04-23
486639,94307,2002-07-17,9999-01-01
296620,61056,1991-01-28,1992-01-28
87323,49056,1991-10-16,1992-10-15
437351,42762,1991-03-30,1992-03-29
438103,51372,1996-05-27,1997-05-27
244145,45073,2000-02-28,2001-02-27
283447,56656,1990-09-25,1991-09-25
499945,56857,1997-07-21,1998-07-21
430604,50122,1996-06-26,1997-06-26
407440,77890,1992-10-18,1993-10-18
88264,51704,2000-12-06,2001-12-06
70233,41640,1993-01-26,1994-01-26
281002,74513,1994-12-03,1995-12-03
412021,46551,1993-02-04,1994-02-04
11109,63593,2000-03-25,2001-03-25
443806,59209,2000-07-24,2001-07-24
59658,65176,1987-05-25,1988-05-24
237937,43404,1994-03-26,1995-03-26
287053,40000,1988-12-06,1989-12-06
468279,51799,1991-09-12,1992-09-11
16474,86881,1998-07-25,1999-07-25
426883,64713,1997-08-30,1998-08-30
240837,90834,1999-12-04,2000-12-03
200166,83926,1999-02-26,2000-02-26
262410,82904,2001-09-27,9999-01-01
